filename,energy untuk sudut 0,energy untuk sudut 45,energy untuk sudut 90,energy untuk sudut 135,contrast untuk sudut 0,contrast untuk sudut 45,contrast untuk sudut 90,contrast untuk sudut 135,dissimilarity untuk sudut 0,dissimilarity untuk sudut 45,dissimilarity untuk sudut 90,dissimilarity untuk sudut 135,correlation untuk sudut 0,correlation untuk sudut 45,correlation untuk sudut 90,correlation untuk sudut 135,homogeneity untuk sudut 0,homogeneity untuk sudut 45,homogeneity untuk sudut 90,homogeneity untuk sudut 135
WBC-Benign-458.jpg,0.21081851067789198,0.22047927592204924,0.1926379375927805,0.22821773229381928,33549.66666666668,28465.916666666675,25385.3125,26031.666666666682,143.53333333333336,132.25000000000003,114.8125,116.66666666666671,-0.3809729445526195,-0.21396900761371598,-0.061513448555602646,-0.03193169786866915,0.21523123649267195,0.11670623858963206,0.14650880154854465,0.1391003142805012
WBC-Benign-466.jpg,0.21081851067789198,0.27003086243366087,0.2209708691207961,0.24295632895188757,27627.33333333333,26458.083333333336,26933.75,20238.166666666668,124.93333333333338,114.25000000000001,121.0,96.33333333333331,-0.035419624659449096,0.01881712780336708,0.021237948662915174,0.23822478921306214,0.07664722340073188,0.25259041173721836,0.20066794374507158,0.1206020233086702
WBC-Benign-488.jpg,0.28674417556808773,0.23570226039551587,0.23799290955824715,0.3004626062886658,19775.466666666664,16737.083333333336,28884.0625,27968.91666666667,87.33333333333334,72.41666666666667,119.5625,117.08333333333334,0.27856861662903976,0.2972253531784201,-0.1330020842566796,-0.07882587479131778,0.3866769387779673,0.333344984430768,0.2750098446404915,0.35834382445069424
WBC-Benign-432.jpg,0.1825741858350554,0.20412414523193156,0.1767766952966369,0.20412414523193156,1415.866666666667,1035.1666666666665,1728.25,2284.583333333335,25.2,22.16666666666668,31.125,33.08333333333335,0.03387517437981438,0.2603017070265979,0.15930605962718752,-0.3487236567802083,0.04604518971570721,0.109971212579848,0.0492391899127658,0.07746837009614638
WBC-Benign-415.jpg,0.1825741858350554,0.20412414523193156,0.1926379375927805,0.22047927592204927,13212.73333333334,14528.750000000005,14437.4375,10203.333333333334,80.86666666666669,86.25000000000003,90.1875,70.66666666666669,-0.18101377534572433,-0.11732428354105082,0.040714649915783156,0.04598154920212768,0.04496396538624223,0.021606673326280322,0.0667708750961794,0.059415163896175946
WBC-Benign-454.jpg,0.20548046676563259,0.25000000000000006,0.19764235376052372,0.22047927592204924,8956.866666666669,4957.333333333337,4588.125,5991.416666666666,48.333333333333364,34.66666666666667,32.75,37.75,-0.13831945944801005,0.04828336479697952,-0.12683839401352714,-0.14205686033774684,0.14085844358954042,0.0869820593602757,0.22605435011406524,0.26728470792412706
WBC-Benign-426.jpg,0.20000000000000004,0.22821773229381925,0.1926379375927805,0.24295632895188757,10466.333333333334,6694.66666666667,11249.3125,15576.583333333334,63.40000000000003,49.66666666666667,65.8125,88.08333333333333,0.014844939812638843,0.16728254616504884,-0.11679803741773533,-0.3345069867380932,0.19448527059775353,0.2675135122069433,0.20021244606812974,0.1837348500985661
WBC-Benign-497.jpg,0.2708012801545321,0.3173238794109961,0.2538762001448738,0.28867513459481303,25293.8,15908.75,23896.75,37717.41666666668,115.53333333333332,74.75000000000001,112.875,165.75000000000006,0.08931573925723238,0.44529347790160917,0.11198103180633026,-0.3689498889665896,0.300113920544932,0.2717216986428563,0.19431793522146718,0.17158664957098682
WBC-Benign-429.jpg,0.22607766610417565,0.2635231383473649,0.23385358667337133,0.25000000000000006,14906.333333333332,19373.416666666668,26457.875,21866.833333333343,72.06666666666668,95.91666666666667,124.5,106.8333333333334,0.4005905762474684,0.21132984754099265,-0.04816386056166668,0.1468765646437651,0.24056878241566093,0.21702945054956158,0.13877074657541322,0.21013116782875313
WBC-Benign-401.jpg,0.3231786571610888,0.5204164998665334,0.3671043788897103,0.3726779962499651,30167.133333333342,15562.416666666673,33137.625,23477.500000000015,131.4,69.08333333333336,139.5,102.1666666666667,-0.09698090474676302,0.41653814685430757,-0.18561966394897964,0.172300936607608,0.28010561979697357,0.5008294584169901,0.3135007234417754,0.33887035287372724
